day of week,is_Weekday,hour,time_group,origin_lat,origin_lng,dest_lat,dest_lng,euclid_dist,duration
5,0,5,late night,1.2887425,103.841012,1.3729708,103.9448171,14861.93748,1845
2,1,14,day,1.286149629,103.8459997,1.352801565,103.9645997,15124.550969999998,1117
0,1,17,day,1.337486648,103.98150190000001,1.3805486480000002,103.88743559999999,11500.92199,1037
1,1,18,day,1.3406616000000002,103.9816287,1.3719486,103.88610759999999,11173.87009,1158
5,0,3,late night,1.3449311000000002,103.98348320000001,1.3739893,103.9087928,8909.409572,942
5,0,12,day,1.3836553999999999,103.97836070000001,1.3640013,103.8741281,11791.10566,1492
3,1,10,day,1.3447495669999998,103.9833957,1.380739213,103.8876804,11367.74064,1255
6,0,13,day,1.34840766,103.9849257,1.352017452,103.8770779,11995.521840000001,936
1,1,1,late night,1.295328511,103.831813,1.323796929,103.7195036,12880.037409999999,1046
1,1,11,day,1.287230312,103.846198,1.3216603009999999,103.7065959,15984.26966,1508
1,1,1,late night,1.289705423,103.8348846,1.321408208,103.7113122,14182.16159,890
1,1,6,late night,1.2881134109999999,103.8448707,1.3664896880000001,103.745476,14072.5736,1200
1,1,6,late night,1.287185552,103.84817690000001,1.373132496,103.7399104,15368.33245,1268
4,1,13,day,1.289298431,103.84339920000001,1.368966788,103.7482054,13800.73585,1146
3,1,14,day,1.2875574509999999,103.84631340000001,1.36616994,103.7450906,14248.789040000001,1151
0,1,13,day,1.2873778999999999,103.8351642,1.3651381,103.7440056,13321.17358,1108
2,1,12,day,1.287224677,103.84620890000001,1.3678241709999999,103.7470212,14209.13055,1119
2,1,11,day,1.3875355,103.9862022,1.3594214,103.88446309999999,11733.72575,1306
1,1,12,day,1.2926578000000002,103.83332929999999,1.3452076000000002,103.9832882,17664.684230000003,1291
6,0,7,late night,1.2878014759999998,103.8454934,1.3425406930000001,103.9821537,16365.90555,995
6,0,2,late night,1.28841652,103.8416107,1.3428174259999999,103.9832335,16865.70236,1062
6,0,5,late night,1.2889106000000001,103.8407584,1.3581729999999999,103.98982509999999,18273.32343,1226
0,1,12,day,1.289660515,103.8382355,1.343356815,103.9825061,17113.29868,1088
5,0,2,late night,1.285794,103.8467948,1.3482577,103.9845363,16813.764890000002,951
1,1,6,late night,1.28816,103.841965,1.3438204,103.98357340000001,16914.95255,1206
5,0,1,late night,1.289267643,103.8380596,1.358078197,103.988842,18425.531730000002,1170
3,1,0,late night,1.290245919,103.83463409999999,1.342908231,103.9696872,16114.84227,1386
6,0,4,late night,1.289241208,103.8397618,1.3464813469999999,103.9838897,17239.977609999998,1223
3,1,11,day,1.2894932,103.83500699999999,1.3485907,103.98475429999999,17896.81696,1976
6,0,21,night,1.289047103,103.8391676,1.3437274280000002,103.9826581,17070.721380000003,932
5,0,10,day,1.289797064,103.8383519,1.358146675,103.98979200000001,18470.91655,1690
0,1,21,night,1.2959013000000001,103.83142579999999,1.3464127000000001,103.98380159999999,17845.812830000003,1075
0,1,23,night,1.2644909,103.82369849999999,1.4258621999999999,103.8538264,18253.54931,1238
0,1,9,morning peak,1.290517284,103.8294373,1.4229485590000002,103.8496436,14896.0149,1283
5,0,6,late night,1.258655179,103.8237558,1.421995405,103.8349032,18204.8292,1611
1,1,3,late night,1.281588624,103.8246037,1.4072598,103.8573763,14441.09093,899
5,0,9,morning peak,1.2855686000000002,103.82533509999999,1.4133505,103.8232502,14210.5891,1373
5,0,6,late night,1.284352465,103.8182053,1.429285114,103.82971450000001,16166.480730000001,1387
4,1,18,day,1.282141157,103.8191937,1.429794025,103.8353431,16516.105880000003,1252
2,1,0,late night,1.273426887,103.8063032,1.42455011,103.8586177,17781.98413,1592
3,1,9,morning peak,1.2805072,103.8168965,1.4147299,103.83200649999999,15019.10451,1844
5,0,7,late night,1.266265233,103.82531879999999,1.421272831,103.8494068,17442.8201,1498
4,1,12,day,1.26583,103.822535,1.42859,103.8351983,18152.75075,1662
5,0,6,late night,1.28652,103.805719,1.4446714,103.83579300000001,17900.586209999998,1465
4,1,3,late night,1.278830292,103.81680440000001,1.4180044880000002,103.86174390000001,16261.81688,1163
4,1,14,day,1.2585073,103.82367740000001,1.4383663999999998,103.8333372,20028.226909999998,1998
1,1,11,day,1.265874392,103.8225011,1.422338141,103.8633344,17980.376969999998,1523
5,0,1,late night,1.279401998,103.839648,1.423358867,103.8516735,16062.9963,943
4,1,17,day,1.279490051,103.828687,1.4300410319999999,103.8369002,16765.3843,1329
5,0,2,late night,1.2731398999999999,103.8059183,1.4207386999999998,103.8347782,16722.85892,1808
6,0,9,morning peak,1.265628,103.82157600000001,1.4180786,103.8335731,17004.11376,1437
3,1,10,day,1.280442276,103.81692209999999,1.411316073,103.8302198,14627.387480000001,2422
6,0,8,morning peak,1.2669364859999999,103.82596009999999,1.3970192369999999,103.8297845,14470.788169999998,1336
1,1,4,late night,1.28310393,103.8245195,1.426202903,103.8548853,16265.991000000002,1059
1,1,12,day,1.278867,103.8291771,1.421168,103.8635347,16277.57136,1241
2,1,23,night,1.279790569,103.82928829999999,1.426772489,103.8495445,16498.034219999998,1062
3,1,20,evening peak,1.282520699,103.83463,1.430342372,103.83703829999999,16439.20031,2136
3,1,11,day,1.279458323,103.8173687,1.42321969,103.8515519,16430.97397,1623
0,1,6,late night,1.2797528,103.839349,1.4172711,103.82405200000001,15385.597769999998,1301
3,1,10,day,1.260615705,103.8237757,1.422124121,103.8502204,18197.928930000002,2726
3,1,14,day,1.2799546999999998,103.8295059,1.4276223,103.8366401,16439.02895,1414
5,0,1,late night,1.280311916,103.8269953,1.4129768219999999,103.80733719999999,14912.64694,1307
6,0,6,late night,1.2746358770000001,103.8231911,1.422115445,103.8437656,16557.7041,1660
5,0,8,morning peak,1.266237,103.8252829,1.4281896,103.8308032,18018.76012,1705
4,1,6,late night,1.279091859,103.8397596,1.435410377,103.8434691,17386.71662,1864
3,1,20,evening peak,1.280162048,103.81742990000001,1.425063711,103.85317890000002,16595.176,1237
1,1,16,day,1.2825785,103.8223159,1.422355305,103.849819,15840.32298,928
5,0,4,late night,1.2794785,103.82898370000001,1.4133978,103.8230777,14905.61272,1253
5,0,13,day,1.28130407,103.82516319999999,1.426993119,103.8320411,16217.91591,1353
6,0,3,late night,1.2724674999999999,103.84022440000001,1.4202132,103.8316488,16456.20756,1298
0,1,13,day,1.282328095,103.83326579999999,1.441939337,103.8313663,17749.21649,1248
6,0,23,night,1.277839347,103.8404412,1.395733265,103.8186571,13330.999409999999,990
0,1,0,late night,1.277103535,103.83297879999999,1.429913903,103.8516653,17118.24067,1043
1,1,22,night,1.2687456,103.8278333,1.4067684999999999,103.8280584,15347.46664,1087
5,0,2,late night,1.2860333000000002,103.8324532,1.4275607,103.8548859,15933.47974,1067
1,1,12,day,1.2669108999999998,103.82593370000001,1.4238516,103.86006359999999,17858.677369999998,1454
3,1,13,day,1.2785291,103.8401315,1.4109635,103.8300255,14768.82344,1276
0,1,6,late night,1.283720634,103.824828,1.4189746509999999,103.8473355,15246.26241,1199
1,1,13,day,1.282901033,103.8349018,1.4010265169999998,103.8276703,13159.5315,1046
6,0,14,day,1.2678882,103.81594890000001,1.4101021,103.8306176,15897.31529,2103
4,1,18,day,1.278863303,103.82919749999999,1.441534525,103.8308584,18089.1568,1173
5,0,8,morning peak,1.2848389999999998,103.8350295,1.4117483,103.82526429999999,14153.361280000001,1311
1,1,7,late night,1.2832021999999998,103.83602619999999,1.4234219,103.83146020000001,15599.97888,1310
2,1,2,late night,1.28283012,103.8217241,1.3991673530000002,103.8282287,12956.303240000001,974
5,0,0,late night,1.2861293740000002,103.8263177,1.4275004999999998,103.8315912,15730.678930000002,1230
6,0,23,night,1.274613463,103.823314,1.4209428290000001,103.83481570000001,16321.24096,1520
4,1,10,day,1.2778781000000001,103.8313897,1.4243124,103.8351658,16288.1611,1833
3,1,14,day,1.282792997,103.836247,1.426117301,103.8429624,15954.40922,2184
6,0,13,day,1.289405933,103.8214766,1.4117803169999998,103.83045899999999,13643.99739,1606
6,0,12,day,1.265751072,103.822502,1.442075915,103.8410578,19714.63636,1727
4,1,0,late night,1.276904896,103.8158495,1.405391274,103.8553181,14945.554069999998,1243
6,0,4,late night,1.2710772,103.8264024,1.4243221000000001,103.83966009999999,17103.66973,1623
1,1,7,late night,1.2673996,103.82595440000001,1.4134053999999998,103.8231234,16238.15412,1307
5,0,14,day,1.280579603,103.8392011,1.4179938840000001,103.83487609999999,15287.33324,1390
6,0,13,day,1.267434786,103.8160624,1.4304773709999998,103.83077349999999,18203.116140000002,2533
2,1,0,late night,1.279993951,103.8236354,1.425041538,103.8532121,16460.266630000002,1124
3,1,11,day,1.29048366,103.8307816,1.42284797,103.8622013,15126.98786,1428
6,0,23,night,1.2834198140000002,103.8201208,1.407444528,103.85771159999999,14410.113730000001,969
5,0,9,morning peak,1.266168,103.825281,1.4209195,103.8490797,17409.76419,1394
6,0,7,late night,1.3275197,103.6792547,1.4157843,103.845061,20881.74713,2136
4,1,7,late night,1.3302415,103.67848719999999,1.4270101999999998,103.8495858,21852.55015,2040
3,1,5,late night,1.3307734820000001,103.6752175,1.3932580509999999,103.82330970000001,17868.58478,1177
0,1,12,day,1.3308799999999998,103.6750526,1.3949909,103.8362293,19283.08435,1170
1,1,14,day,1.309519074,103.6611022,1.4107240580000002,103.82993459999999,21883.31043,1350
0,1,7,late night,1.306331697,103.839621,1.4358256669999998,103.8460189,14416.62598,897
3,1,11,day,1.3103848390000001,103.8445098,1.415120225,103.8432923,11646.82999,1334
5,0,12,day,1.303346327,103.843089,1.4354190080000002,103.84347840000001,14685.875919999999,1072
2,1,12,day,1.305213131,103.8398992,1.412935438,103.83104959999999,12018.50348,1061
1,1,15,day,1.310058306,103.845444,1.423506132,103.8492114,12621.772659999999,888
3,1,0,late night,1.31014585,103.84530140000001,1.4288430369999998,103.8528398,13225.10042,898
5,0,19,evening peak,1.3053486090000002,103.83997559999999,1.441028646,103.8395127,15087.01945,821
5,0,14,day,1.3087479640000002,103.8465415,1.417592846,103.8334354,12190.37332,1081
0,1,18,day,1.303616451,103.8403983,1.414059004,103.8193948,12500.632609999999,1259
4,1,10,day,1.3091269840000002,103.84624620000001,1.402381748,103.8274269,10578.38345,991
3,1,12,day,1.3099536,103.8455199,1.4215448,103.8479321,12411.272340000001,1334
1,1,13,day,1.3127759140000002,103.8386088,1.413107259,103.8235477,11281.26437,925
0,1,11,day,1.310500697,103.8444371,1.4413083919999998,103.8400633,14553.27601,1238
3,1,14,day,1.3060966,103.8385734,1.4267172,103.8351708,13417.73116,1677
2,1,8,morning peak,1.305273353,103.8399731,1.4239152380000002,103.8599756,13378.4511,913
2,1,9,morning peak,1.304836642,103.8368184,1.412740041,103.83099190000001,12015.780040000001,1165
3,1,13,day,1.310265093,103.84503740000001,1.4096327830000002,103.829461,11184.03408,907
4,1,13,day,1.309057997,103.84625240000001,1.4092979780000001,103.82929370000001,11304.4765,1117
1,1,13,day,1.305712411,103.84000079999998,1.4175898619999998,103.83344659999999,12461.52232,921
2,1,0,late night,1.309525098,103.8338303,1.420421736,103.8347513,12331.5684,1000
0,1,6,late night,1.3028364,103.8411318,1.4220743,103.83495409999999,13276.42241,1019
1,1,12,day,1.308047563,103.83317650000001,1.396624006,103.8185163,9983.167263,1055
6,0,4,late night,1.2521361999999998,103.82505970000001,1.4295818,103.8520449,19957.78344,1442
5,0,14,day,1.253039478,103.825941,1.410906279,103.83278840000001,17570.482819999997,2458
4,1,9,morning peak,1.2535922,103.81926340000001,1.4171553,103.833214,18253.38508,1898
4,1,13,day,1.256125087,103.8235947,1.420707294,103.8437478,18437.32214,1686
1,1,22,night,1.253386272,103.82593229999999,1.423582602,103.8518707,19143.37,1301
4,1,10,day,1.253852,103.819866,1.4218541999999998,103.8314671,18725.453869999998,1843
1,1,6,late night,1.2519812,103.82439190000001,1.3944083999999999,103.8321873,15860.87299,1341
0,1,18,day,1.2912093,103.85504859999999,1.4157923000000001,103.84524820000001,13895.7707,999
4,1,13,day,1.27271199,103.8439694,1.4364878859999999,103.8288111,18288.84119,2560
1,1,12,day,1.281299102,103.84930200000001,1.4244205490000001,103.858824,15949.541290000001,1208
5,0,19,evening peak,1.2993103000000001,103.8570941,1.4321886000000001,103.83517690000001,14974.919769999999,1180
4,1,11,day,1.294242445,103.85426329999999,1.422335265,103.8497996,14251.91228,1124
3,1,12,day,1.281613376,103.8494891,1.419633937,103.8444728,15357.313390000001,1767
5,0,18,day,1.291346347,103.8547764,1.4221500930000002,103.85031,14553.1848,2259
1,1,4,late night,1.2797655000000001,103.84839290000001,1.4099698,103.8295571,14628.68534,1398
3,1,12,day,1.300611017,103.85589870000001,1.4250131819999998,103.8575165,13834.0585,1210
4,1,11,day,1.291120696,103.8552662,1.426093263,103.8541731,15008.7566,1217
6,0,12,day,1.301202733,103.8553013,1.4115229269999998,103.83367750000001,12500.34391,986
3,1,11,day,1.2740928,103.8433074,1.4036600000000001,103.82737309999999,14515.69702,1429
0,1,22,night,1.2943930670000001,103.85903459999999,1.415615026,103.8323746,13801.22189,1132
5,0,9,morning peak,1.2822365470000001,103.8592302,1.4027046230000002,103.8176382,14170.91889,2005
3,1,11,day,1.294223,103.85460649999999,1.4305423000000002,103.8389608,15257.46792,1742
1,1,22,night,1.291386897,103.8548412,1.409788749,103.82942829999999,13465.3595,942
1,1,13,day,1.281311,103.8603698,1.4088492,103.8289757,14604.69846,1254
2,1,12,day,1.301440192,103.8550633,1.4283796309999999,103.83524140000002,14285.9756,1492
3,1,5,late night,1.2739915000000002,103.841615,1.4283749,103.8536233,17218.4736,1459
4,1,3,late night,1.293780226,103.8521973,1.4226656969999998,103.8314404,14515.972619999999,1254
5,0,11,day,1.301544756,103.8549878,1.417836853,103.83458320000001,13128.52051,1413
2,1,7,late night,1.281829943,103.8492423,1.418862549,103.86215909999999,15304.836000000001,1172
2,1,17,day,1.300495629,103.8560094,1.426256842,103.85466329999998,13984.80953,909
0,1,6,late night,1.2789714,103.85901609999999,1.4413586,103.84016820000001,18177.7845,1294
3,1,12,day,1.2814216,103.849644,1.4284636999999998,103.8515727,16351.74118,1613
4,1,15,day,1.295761081,103.85718490000001,1.409893261,103.82954759999998,13057.4994,896
4,1,11,day,1.2997389,103.85681269999999,1.420703,103.8631828,13469.22133,1427
6,0,14,day,1.289611883,103.86044040000002,1.415855698,103.83254190000001,14376.17213,1139
3,1,21,night,1.2912731000000002,103.8550714,1.4434555,103.8339422,17084.141190000002,1060
4,1,13,day,1.296594274,103.8596578,1.431961536,103.83980150000001,15213.13448,1555
0,1,14,day,1.300602936,103.8559075,1.41238567,103.830837,12738.2787,942
2,1,19,evening peak,1.2889402890000001,103.8615666,1.4384334890000001,103.8332976,16917.31175,1092
0,1,13,day,1.27845,103.8578681,1.4127787,103.8239302,15405.75312,1165
0,1,13,day,1.286279701,103.8614074,1.4279306330000001,103.83521540000001,16017.715430000002,1351
1,1,0,late night,1.2966935,103.8582313,1.4383119,103.84507550000001,15815.01,1020
6,0,0,late night,1.2935847,103.8551654,1.4179776000000002,103.8335705,14038.62791,1116
3,1,11,day,1.286231133,103.84811020000001,1.4259499690000002,103.8555945,15558.28694,1480
3,1,12,day,1.296004932,103.856859,1.4311134069999998,103.8436916,15094.51445,1475
6,0,14,day,1.295156092,103.85894559999998,1.409755391,103.82946109999999,13157.63019,1083
3,1,13,day,1.285448476,103.8532421,1.424399226,103.8589235,15463.52125,1447
3,1,15,day,1.2798332000000001,103.8495741,1.4301612,103.849333,16715.73242,1151
3,1,9,morning peak,1.2803373,103.8443189,1.4320361000000001,103.84944279999999,16877.751,1867
1,1,16,day,1.2855038840000002,103.8494688,1.40571772,103.8555027,13383.987079999999,1433
0,1,11,day,1.2857942,103.8615259,1.4420576,103.8412195,17521.711880000003,1463
5,0,19,evening peak,1.291044258,103.8554068,1.422310205,103.8314415,14837.2379,1213
3,1,12,day,1.293828682,103.8547915,1.42509322,103.8370696,14728.299319999998,1513
0,1,15,day,1.2923353000000002,103.8612575,1.4297662,103.8518569,15317.30745,1294
3,1,11,day,1.2978733999999998,103.8582797,1.4245025,103.8585507,14080.545709999999,1417
4,1,16,day,1.300681883,103.8558046,1.429811996,103.8518354,14365.39124,1042
4,1,13,day,1.295885448,103.8570187,1.395419533,103.83152790000001,11424.68114,1186
4,1,10,day,1.297338724,103.85891020000001,1.4126599169999998,103.8375578,13040.963940000001,1682
3,1,5,late night,1.281306651,103.8493065,1.4098316709999998,103.82947340000001,14460.393430000002,1186
5,0,5,late night,1.282844,103.8595251,1.4273457,103.85506120000001,16075.51656,1499
5,0,8,morning peak,1.2795588070000001,103.84827270000001,1.413134576,103.8233855,15108.406669999998,1243
1,1,12,day,1.288694264,103.8541576,1.410702718,103.8270942,13896.28797,1311
3,1,8,morning peak,1.289292799,103.83807159999999,1.3532528259999999,103.98717309999999,18036.32332,1488
3,1,11,day,1.291673952,103.8429496,1.31712229,103.98792519999999,16362.90824,2414
3,1,1,late night,1.287799842,103.84627640000001,1.3374722940000001,103.98011679999999,15870.596780000002,966
5,0,1,late night,1.2893253009999999,103.8350429,1.3400118840000002,103.98062420000001,17136.97724,1175
3,1,23,night,1.2892069,103.8394941,1.3525393,103.98690690000001,17836.29611,1032
2,1,4,late night,1.287015394,103.8445333,1.341998797,103.9820022,16459.45069,1032
5,0,8,morning peak,1.2892668999999999,103.8396807,1.3471041000000001,103.98412059999998,17296.79303,1203
2,1,2,late night,1.288062697,103.84231640000002,1.3453731080000002,103.9838285,16973.02133,1162
2,1,9,morning peak,1.4082493109999998,103.7498202,1.4304987869999999,103.8296733,9214.861294,1220
5,0,22,night,1.388838229,103.75679720000001,1.392934259,103.8259891,7704.999769,882
3,1,9,morning peak,1.425457019,103.75690490000001,1.434444466,103.8438426,9715.551489,1366
0,1,12,day,1.397892481,103.754834,1.419660339,103.84781009999999,10614.98633,1014
6,0,23,night,1.4107087999999999,103.7630523,1.3959633,103.84006099999999,8716.017512999999,950
2,1,10,day,1.407518291,103.7465545,1.396287694,103.8415407,10632.41014,1281
2,1,10,day,1.407487661,103.7464936,1.395751461,103.8392176,10389.6376,1487
3,1,10,day,1.4057991,103.74623670000001,1.4108508999999998,103.8271222,9008.870504999999,1789
2,1,13,day,1.414369758,103.8228727,1.414544845,103.8073675,1723.687525,1552
2,1,14,day,1.4250403999999999,103.79740129999999,1.4043858999999999,103.8275691,4064.5506909999995,1073
0,1,1,late night,1.4380488999999999,103.8085705,1.3929583,103.8252944,5347.40131,1315
5,0,3,late night,1.29258174,103.8433905,1.34561522,103.983465,16650.674890000002,1285
6,0,11,day,1.29256493,103.83332259999999,1.338279649,103.97979240000001,17057.433409999998,1320
3,1,9,morning peak,1.2888030000000001,103.8408723,1.3494153,103.9851147,17393.635159999998,1522
2,1,9,morning peak,1.2907885000000001,103.8387094,1.3409601,103.9815579,16831.29838,1278
0,1,4,late night,1.2888405,103.8443182,1.3472472,103.98425040000001,16856.94594,1112
1,1,3,late night,1.2878716000000001,103.8431614,1.3507031999999999,103.9856637,17313.57096,1047
3,1,11,day,1.285455159,103.8471658,1.341831267,103.98190290000001,16237.052259999999,1700
6,0,1,late night,1.2934405,103.8430582,1.3469205,103.98429229999999,16788.81073,1256
2,1,23,night,1.2888143,103.8410179,1.3456627,103.9837047,17075.031069999997,1151
3,1,11,day,1.289220187,103.8401353,1.347453363,103.98353780000001,17206.31191,1942
6,0,0,late night,1.288678972,103.84115159999999,1.350808842,103.9857034,17491.29736,1011
0,1,14,day,1.2860721000000002,103.8461085,1.3241165000000001,103.9445431,11731.83945,1099
0,1,11,day,1.288574649,103.836343,1.343944182,103.9185667,11020.614520000001,1134
1,1,8,morning peak,1.2945387,103.8322439,1.3042239,103.9196972,9781.330424,1123
0,1,11,day,1.288927758,103.8379137,1.318589542,103.9145165,9132.058751,1511
3,1,9,morning peak,1.286421918,103.8477579,1.3283421990000002,103.9398254,11246.26752,2942
4,1,3,late night,1.288298825,103.84483990000001,1.3274440140000001,103.752096,11191.151759999999,789
6,0,19,evening peak,1.287363254,103.8459747,1.332850998,103.7638073,10441.13395,1146
4,1,10,day,1.2959713,103.83167940000001,1.3071356,103.7643622,7585.669432,934
2,1,0,late night,1.2888953,103.83859129999999,1.3269313,103.7534015,10371.72608,1013
0,1,11,day,1.2878204309999999,103.8485427,1.33461041,103.7609132,11043.73845,1093
2,1,8,morning peak,1.2903785,103.842314,1.3285388,103.7503015,11073.85745,880
2,1,9,morning peak,1.292779024,103.8437113,1.331450435,103.7640818,9841.231221,908
2,1,0,late night,1.288998922,103.8391008,1.326129767,103.75608340000001,10110.181929999999,1096
2,1,9,morning peak,1.2869433000000001,103.84668020000001,1.3350457,103.75975150000001,11045.01158,1250
5,0,15,day,1.3524958,103.98663140000001,1.3616567,103.89503020000001,10233.55585,1064
0,1,1,late night,1.4426259719999999,103.8408845,1.3656507130000002,103.860146,8823.001879000001,830
5,0,0,late night,1.3358553999999998,103.81836940000001,1.4297347,103.8352455,10606.13082,1313
2,1,18,day,1.3494736530000002,103.7922314,1.39929681,103.82817259999999,6830.459558,1051
1,1,14,day,1.3026309,103.8411748,1.4430378000000001,103.8332088,15637.627719999999,1037
6,0,11,day,1.303435063,103.83618009999999,1.441730205,103.8310209,15388.408919999998,1156
1,1,9,morning peak,1.304080132,103.8365177,1.428019269,103.8541132,13919.51607,1255
1,1,12,day,1.2998416000000002,103.84286440000001,1.4237575,103.8349623,13806.791630000002,1274
0,1,9,morning peak,1.30410677,103.8364796,1.4176343359999999,103.8402792,12630.7538,1196
5,0,5,late night,1.305448572,103.82485759999999,1.435048291,103.8354355,14458.7253,1983
1,1,13,day,1.301287399,103.8429501,1.421968951,103.8637651,13617.20469,956
0,1,1,late night,1.305236551,103.8315244,1.43510117,103.84649859999999,14535.91101,970
1,1,10,day,1.3003534209999998,103.84191240000001,1.420587807,103.8631455,13576.2126,1490
3,1,14,day,1.3065582,103.8325439,1.4357971999999999,103.82711479999999,14383.38821,1755
6,0,13,day,1.3001991000000002,103.8429975,1.4170698,103.83161240000001,13056.911559999999,1027
5,0,10,day,1.303894944,103.8363915,1.4067465609999998,103.82797690000001,11474.76743,968
1,1,13,day,1.3034754370000001,103.834863,1.426549864,103.8351316,13685.284480000002,1189
3,1,8,morning peak,1.2995454,103.8414219,1.4411151000000002,103.83988520000001,15742.759240000001,1577
1,1,7,late night,1.304211134,103.8365229,1.4098297430000002,103.82952979999999,11769.95399,838
0,1,6,late night,1.2996571000000001,103.8415096,1.4164983,103.8438333,12994.71629,1168
1,1,17,day,1.303940138,103.8364103,1.438286386,103.83308000000001,14943.207559999999,930
3,1,9,morning peak,1.306507329,103.83255079999999,1.438372718,103.8332848,14662.98926,2177
6,0,14,day,1.299690156,103.8415778,1.4132739509999999,103.8233123,12792.114,1320
3,1,5,late night,1.302442187,103.8358678,1.408967455,103.82878290000001,11871.22408,920
4,1,11,day,1.300539718,103.8410923,1.422096323,103.8478181,13537.14045,1491
0,1,6,late night,1.300496874,103.8351438,1.428917504,103.85265759999999,14411.83184,1159
1,1,13,day,1.3005806,103.8351212,1.4147691999999998,103.8431453,12728.485920000001,1188
2,1,12,day,1.3035424,103.83618349999999,1.4399268,103.8437285,15188.42879,1253
4,1,10,day,1.3001913379999999,103.84245609999999,1.4189430090000001,103.86216879999999,13385.17821,1236
0,1,10,day,1.3027051159999998,103.8359438,1.4258372719999999,103.8558067,13868.57006,1288
2,1,9,morning peak,1.3044576,103.83670079999999,1.4272340000000001,103.8552206,13806.46665,1305
0,1,10,day,1.304008817,103.8364389,1.423132829,103.84967990000001,13327.51583,1197
0,1,13,day,1.300566227,103.8430807,1.423444905,103.8479205,13674.073890000001,1005
4,1,12,day,1.375005257,103.931365,1.4353981080000002,103.8261724,13484.475569999999,1291
3,1,9,morning peak,1.3483945590000002,103.9245651,1.422879947,103.8330255,13120.37469,1403
1,1,12,day,1.357307955,103.9024635,1.4131356069999998,103.82337,10762.87499,937
4,1,0,late night,1.375793923,103.93161140000001,1.441912238,103.8413671,12437.30665,865
2,1,0,late night,1.3642807469999998,103.9308408,1.419320621,103.8342817,12355.92423,952
2,1,7,late night,1.326186383,103.6604583,1.394472526,103.818621,19151.47784,1203
3,1,13,day,1.319888776,103.658254,1.4331415930000002,103.8294924,22823.925180000002,1592
0,1,15,day,1.37365981,103.7385809,1.43821579,103.8326964,12687.85418,1146
4,1,12,day,1.3677767,103.7469145,1.4071831,103.8576182,13062.913690000001,1357
6,0,23,night,1.3758141000000002,103.73562779999999,1.4231646999999998,103.8309122,11828.43318,1351
1,1,22,night,1.363208148,103.74249040000001,1.425295006,103.8257497,11546.495359999999,1450
3,1,7,late night,1.3672198,103.74625209999999,1.4304958,103.8350155,12118.7662,1363
5,0,16,day,1.356330043,103.7368008,1.42150634,103.8437097,13919.70498,1277
6,0,9,morning peak,1.3704678330000002,103.7468541,1.425054307,103.8256565,10657.21395,946
6,0,11,day,1.364555784,103.74353520000001,1.438297432,103.83278940000001,12871.447259999999,1304
4,1,0,late night,1.3764812,103.73485490000002,1.4079648,103.80831620000001,8884.880884999999,1020
5,0,15,day,1.3785377840000002,103.7330061,1.43030676,103.8288478,12109.6041,796
6,0,14,day,1.4246444,103.70465540000001,1.3931883999999999,103.82914570000001,14273.69778,1341
2,1,11,day,1.286119153,103.7978378,1.350548904,103.70245209999999,12796.98923,1015
3,1,12,day,1.2902874659999999,103.7944146,1.345102045,103.7161722,10620.86887,1017
0,1,14,day,1.2951653,103.7861767,1.3504266000000003,103.7006828,11317.39451,856
2,1,3,late night,1.307951923,103.79104770000001,1.329400425,103.6964092,10787.48236,1123
3,1,7,late night,1.293501152,103.78565350000001,1.35309778,103.7006641,11540.245640000001,974
3,1,9,morning peak,1.297457316,103.7856431,1.33012614,103.69643,10561.795240000001,1057
0,1,12,day,1.3114816,103.791431,1.3279272,103.69646159999999,10714.51866,1048
1,1,9,morning peak,1.296511809,103.7858719,1.3461148969999999,103.69089699999999,11911.82179,858
0,1,1,late night,1.2963081,103.7835479,1.3416168,103.69625970000001,10933.3911,1081
2,1,9,morning peak,1.296562529,103.78589670000001,1.349972081,103.709484,10364.63239,816
1,1,6,late night,1.2968496999999999,103.8083519,1.35476,103.7175035,11977.410170000001,1393
2,1,7,late night,1.3035265,103.8014179,1.3549281000000002,103.6982627,12812.72123,1096
0,1,10,day,1.301274442,103.7867045,1.35512459,103.6980813,11528.77072,1034
3,1,23,night,1.3124655,103.7723814,1.3318203000000002,103.69643359999999,8712.749173,1065
4,1,2,late night,1.296654543,103.78581199999999,1.3401587990000001,103.69466829999999,11227.59805,799
0,1,9,morning peak,1.2965743,103.7837717,1.3366052,103.69609229999999,10715.228729999999,1049
0,1,7,late night,1.3013681000000001,103.7867835,1.3396563999999997,103.6950729,11048.300659999999,999
2,1,12,day,1.308721,103.782993,1.3460121999999999,103.720514,8089.1264980000005,1052
4,1,5,late night,1.2927617,103.78852420000001,1.3513295,103.71149190000001,10758.36238,2624
3,1,11,day,1.275688689,103.7906221,1.336496362,103.7093397,11285.58162,1065
1,1,11,day,1.305704241,103.7903294,1.329199104,103.69642309999999,10761.08406,1235
5,0,1,late night,1.28010204,103.7865252,1.339931131,103.69502440000001,12154.13837,1283
2,1,17,day,1.3119774,103.7920909,1.3406959999999999,103.697683,10969.9496,942
1,1,10,day,1.2976525490000002,103.777526,1.341815269,103.6961998,10288.25899,1311
2,1,11,day,1.29303291,103.7990286,1.339655212,103.69504640000001,12668.530190000001,993
2,1,10,day,1.277387784,103.8025315,1.345912362,103.7097213,12825.954020000001,1263
4,1,4,late night,1.3472573,103.9579188,1.3518401000000002,103.7122032,27319.5023,1458
5,0,15,day,1.3200549,103.96862990000001,1.3314764,103.6964934,30278.744069999997,1561
