Unnamed: 0,trj_id,day,month,osname,avg_speed,avg_bearing,hour,day of week,is_Weekday,time_group,origin_lat,origin_lng,dest_lat,dest_lng,origin_region,origin_subregion,dest_region,dest_subregion,euclid_dist,duration,origin_avg_daily_rainfall,dest_avg_daily_rainfall
26556,75183,15,4,android,12.57530903,228.4278422,23,0,1,night,1.314665,103.9402967,1.2811956,103.816247,EAST REGION,BEDOK,CENTRAL REGION,BUKIT MERAH,14283.5209,1323,0.0,0.0
23681,51360,19,4,ios,19.06361649,97.91862448,11,4,1,day,1.385201271,103.7462022,1.375441704,103.9552904,WEST REGION,CHOA CHU KANG,EAST REGION,PASIR RIS,23268.11615,1700,0.2,1.2
21525,78615,9,4,android,9.539330435,200.0945968,10,1,1,day,1.3448056000000002,103.9688396,1.3011333,103.9094791,EAST REGION,CHANGI,CENTRAL REGION,MARINE PARADE,8193.082031,1172,0.0,10.8
24278,25415,16,4,ios,19.745625,317.5413724,1,1,1,late night,1.295328511,103.831813,1.323796929,103.7195036,CENTRAL REGION,SINGAPORE RIVER,WEST REGION,BOON LAY,12880.03741,1046,0.0,1.6
16671,61070,13,4,ios,17.84027952,343.5496024,16,5,0,day,1.289536071,103.8164491,1.3445141230000002,103.7433059,CENTRAL REGION,BUKIT MERAH,WEST REGION,JURONG EAST,10172.77042,1118,0.0,0.0
7683,64942,21,4,ios,20.91237939,161.1546954,11,6,0,day,1.448989377,103.8184382,1.337670207,103.9788979,NORTH REGION,SEMBAWANG,EAST REGION,CHANGI,21711.22979,1475,0.0,0.0
12140,73284,12,4,android,15.52733596,357.2122456,12,4,1,day,1.2940714,103.8643944,1.4095702,103.8294016,CENTRAL REGION,KALLANG,NORTH REGION,YISHUN,13419.06112,1186,0.0,7.8
916,67658,19,4,android,16.63841892,322.2313143,13,4,1,day,1.3446967,103.9833733,1.376265,103.8497333,EAST REGION,CHANGI,NORTH-EAST REGION,ANG MO KIO,15264.977469999998,1294,0.0,16.8
23391,17908,8,4,android,16.46735363,149.59764760000004,23,0,1,night,1.4314366000000005,103.7697559,1.377583,103.9276672,NORTH REGION,WOODLANDS,EAST REGION,PASIR RIS,18546.96909,1286,0.0,0.0
19910,40687,13,4,ios,13.37023783,180.417117,17,5,0,day,1.425786301,103.8261241,1.337220304,103.823342,NORTH REGION,YISHUN,CENTRAL REGION,NOVENA,9852.94419,955,0.0,0.0
2661,28532,14,4,ios,17.35748887,358.0127657,9,6,0,morning peak,1.302566012,103.8232864,1.436290254,103.7887624,CENTRAL REGION,TANGLIN,NORTH REGION,WOODLANDS,15356.73955,1309,0.0,26.2
5015,16999,12,4,ios,10.63987231,172.956174,0,4,1,late night,1.3759488919999998,103.8540172,1.319885737,103.8818594,NORTH-EAST REGION,ANG MO KIO,CENTRAL REGION,GEYLANG,6959.9804079999985,979,0.8,1.8
4989,67817,12,4,android,13.80346113,171.60951740000004,8,4,1,morning peak,1.441354,103.8018244,1.3133876,103.8754345,NORTH REGION,WOODLANDS,CENTRAL REGION,GEYLANG,16414.23688,1572,0.6,1.8
25680,63389,10,4,android,8.161040844,155.83443630000005,0,2,1,late night,1.3339469,103.7896515,1.3031447,103.8413427,CENTRAL REGION,BUKIT TIMAH,CENTRAL REGION,NEWTON,6689.593246,999,0.4,1.4
12390,861,16,4,ios,15.20843862,357.9710338,12,1,1,day,1.288694264,103.8541576,1.410702718,103.8270942,CENTRAL REGION,DOWNTOWN CORE,NORTH REGION,YISHUN,13896.28797,1311,0.0,0.0
15616,53117,10,4,ios,13.01041548,353.1319203000001,16,2,1,day,1.398008457,103.8560064,1.4440900280000002,103.8119698,NORTH-EAST REGION,SENGKANG,NORTH REGION,MANDAI,7086.482714,1171,0.4,0.8
24611,64198,10,4,ios,17.81502006,188.2466954,4,2,1,late night,1.3996417490000002,103.8959358,1.284248184,103.8371084,NORTH-EAST REGION,SENGKANG,CENTRAL REGION,OUTRAM,14401.54188,1082,0.4,7.9714285710000015
10426,31303,10,4,android,12.4194211,206.9638397,8,2,1,morning peak,1.3777213,103.9348407,1.3388678,103.8505422,EAST REGION,PASIR RIS,CENTRAL REGION,TOA PAYOH,10318.88816,1106,7.8,9.8
25359,10005,17,4,android,9.398128493,186.1361212,1,2,1,late night,1.3712447,103.8711877,1.3014538999999998,103.8430522,NORTH-EAST REGION,SERANGOON,CENTRAL REGION,NEWTON,8366.951993,1028,7.861111111,0.0
13162,33715,16,4,android,22.17461775,311.6344261000001,17,1,1,day,1.3169791000000002,103.8744055,1.3471006,103.7053491,CENTRAL REGION,KALLANG,WEST REGION,JURONG WEST,19089.26608,1031,0.0,4.8
25788,78105,17,4,android,13.29306122,78.02800131,8,2,1,morning peak,1.2965992,103.7645961,1.2998838,103.8332169,WEST REGION,CLEMENTI,CENTRAL REGION,RIVER VALLEY,7637.064467,1013,0.0,0.0
19937,80799,9,4,ios,22.81686838,183.1989818,16,1,1,day,1.411159044,103.8333912,1.323519219,103.8134143,NORTH REGION,YISHUN,CENTRAL REGION,NOVENA,9994.924488,810,15.8,16.0
17475,75872,17,4,ios,15.87860888,351.1148487,13,2,1,day,1.297676236,103.8379895,1.3889387009999998,103.7586562,CENTRAL REGION,RIVER VALLEY,WEST REGION,BUKIT PANJANG,13444.541469999998,1216,0.0,0.0
26896,64688,10,4,ios,20.20130865,135.50222680000002,7,2,1,late night,1.324079224,103.6793021,1.283179963,103.8128494,WEST REGION,PIONEER,CENTRAL REGION,BUKIT MERAH,15526.885230000002,828,0.0,0.2
9306,70327,19,4,ios,18.59073969,167.0924202,15,4,1,day,1.447883829,103.8136946,1.332651881,103.9242284,NORTH REGION,SEMBAWANG,EAST REGION,BEDOK,17752.5535,1729,44.2,0.0
26920,14664,18,4,android,16.76201714,174.0247246,13,3,1,day,1.4237387,103.757138,1.2862825,103.8081209,NORTH REGION,SUNGEI KADUT,CENTRAL REGION,BUKIT MERAH,16301.34626,1429,0.6,0.0
7085,71847,21,4,ios,23.40202722,120.7492714,6,6,0,late night,1.388790315,103.7550655,1.364331317,103.9309869,NORTH REGION,SUNGEI KADUT,EAST REGION,TAMPINES,19744.13339,1250,14.8,1.82
13540,79798,17,4,android,22.22214581,282.714578,15,2,1,day,1.3394087,103.9474356,1.3450774,103.7506584,EAST REGION,TAMPINES,WEST REGION,BUKIT BATOK,21883.70229,1222,1.82,0.0
23440,48653,14,4,android,17.02010672,159.21615359999996,4,6,0,late night,1.444517,103.8005441,1.3755616000000002,103.932455,NORTH REGION,WOODLANDS,EAST REGION,PASIR RIS,16547.05832,1309,26.2,0.0
11375,81172,11,4,ios,20.92933665,345.3782397,14,3,1,day,1.334287438,103.9571129,1.413294415,103.8231678,EAST REGION,TAMPINES,NORTH REGION,YISHUN,17288.2378,1120,15.2,0.8
161,44896,19,4,android,14.10564291,138.35932309999998,1,4,1,late night,1.3761339,103.7425417,1.3528055,103.8348563,WEST REGION,CHOA CHU KANG,CENTRAL REGION,BISHAN,10584.78013,1496,0.2,10.8
13933,78843,10,4,ios,19.72323385,345.38126,15,2,1,day,1.276166436,103.8480761,1.360819454,103.7406252,CENTRAL REGION,DOWNTOWN CORE,WEST REGION,BUKIT BATOK,15208.00228,1018,3.4,1.0
8875,19320,13,4,ios,20.55478956,50.64431447,1,5,0,late night,1.31516114,103.8261327,1.341404817,103.9817252,CENTRAL REGION,TANGLIN,EAST REGION,CHANGI,17540.884140000002,1017,0.0,0.0
26315,83276,18,4,ios,13.21594213,133.72917569999998,9,3,1,morning peak,1.313956341,103.7011394,1.272373285,103.8396993,WEST REGION,BOON LAY,CENTRAL REGION,BUKIT MERAH,16082.273990000003,1985,0.0,0.0
26858,38841,15,4,android,6.091977273,220.7748681,2,0,1,late night,1.3023842,103.8541632,1.2899040000000002,103.8159364,CENTRAL REGION,ROCHOR,CENTRAL REGION,BUKIT MERAH,4470.389996,900,0.0,0.0
25150,63305,10,4,android,16.69424345,178.03014299999995,5,2,1,late night,1.4108685,103.8301376,1.287768,103.845257,NORTH REGION,YISHUN,CENTRAL REGION,SINGAPORE RIVER,13790.951619999998,1178,0.0,3.4
11900,52136,14,4,ios,19.24925709,355.6768863,5,6,0,late night,1.325516331,103.84972009999998,1.4142320030000002,103.80668409999998,CENTRAL REGION,NOVENA,NORTH REGION,YISHUN,10963.56933,1171,0.0,5.2
13738,54574,20,4,android,12.12507983,203.6777783,7,5,0,late night,1.412347,103.8370646,1.3789781,103.76149,NORTH REGION,YISHUN,WEST REGION,BUKIT BATOK,9183.930348,2629,5.869565217000001,0.2
3923,64452,17,4,ios,15.54348383,169.4236009,9,2,1,morning peak,1.44137763,103.8016601,1.371863609,103.8669375,NORTH REGION,WOODLANDS,NORTH-EAST REGION,SERANGOON,10601.94204,1172,0.0,7.861111111
12460,67488,15,4,android,15.08192209,1.107583715,6,0,1,late night,1.300496874,103.8351438,1.428917504,103.8526576,CENTRAL REGION,ORCHARD,NORTH REGION,YISHUN,14411.83184,1159,0.0,0.0
11722,75865,11,4,ios,14.94260406,16.95433891,12,3,1,day,1.3867167230000002,103.7711339,1.417592643,103.8334265,WEST REGION,BUKIT PANJANG,NORTH REGION,YISHUN,7728.947903,1034,0.2,0.8
20151,67493,14,4,android,15.89098507,170.2649294,13,6,0,day,1.4072918,103.783269,1.3193611,103.843555,NORTH REGION,CENTRAL WATER CATCHMENT,CENTRAL REGION,NOVENA,11853.6878,1033,5.0,0.0
24594,27693,17,4,android,13.52852916,207.3274179,7,2,1,late night,1.3278573,103.9189744,1.2821517,103.8376016,EAST REGION,BEDOK,CENTRAL REGION,OUTRAM,10375.80328,1093,0.0,0.0
4787,79473,13,4,android,20.43144081,5.352967768,21,5,0,night,1.2714807,103.8249038,1.4002242,103.8960605,CENTRAL REGION,BUKIT MERAH,NORTH-EAST REGION,PUNGGOL,16355.64009,1168,0.0,0.2
15615,30594,14,4,ios,19.08651933,335.044838,22,6,0,night,1.388198115,103.9063049,1.42258911,103.7948773,NORTH-EAST REGION,SENGKANG,NORTH REGION,MANDAI,12963.33003,856,1.2,7.4
20320,39658,19,4,android,11.83562895,179.8387745,8,4,1,morning peak,1.4469173,103.7953402,1.3133077,103.7968122,NORTH REGION,WOODLANDS,CENTRAL REGION,BUKIT TIMAH,14857.61076,1891,4.0,8.4
18462,79001,17,4,android,15.8473455,161.0154862,5,2,1,late night,1.3767857,103.7730254,1.3045434,103.8660735,WEST REGION,BUKIT PANJANG,CENTRAL REGION,KALLANG,13096.55252,1108,0.0,0.0
16256,73303,9,4,ios,18.05720712,240.7818346,6,1,1,late night,1.355539578,103.8309533,1.343871154,103.7446231,CENTRAL REGION,BISHAN,WEST REGION,JURONG EAST,9684.130075,871,4.8,12.2
9087,29816,20,4,ios,18.67071939,165.81134630000003,4,5,0,late night,1.434678029,103.788467,1.316968427,103.9052667,NORTH REGION,WOODLANDS,EAST REGION,BEDOK,18436.19392,1460,1.0,3.6
27061,73715,9,4,ios,20.95117439,182.6390354,14,1,1,day,1.440312191,103.779542,1.33573843,103.7588921,NORTH REGION,WOODLANDS,WEST REGION,CLEMENTI,11852.48245,888,0.6,12.2
11390,11330,13,4,android,8.394810965,358.7390768,14,5,0,day,1.3887045,103.8375821,1.4185052,103.8332587,NORTH-EAST REGION,ANG MO KIO,NORTH REGION,YISHUN,3348.356557,1007,0.0,0.0
5144,37898,14,4,android,19.70406547,119.83577549999998,0,6,0,late night,1.3493685,103.7307192,1.3235184,103.8931607,WEST REGION,JURONG EAST,CENTRAL REGION,GEYLANG,18285.0968,1157,0.0,0.0
19582,61191,15,4,android,10.79755086,159.2865869,8,0,1,morning peak,1.3740322,103.7523945,1.3299983999999998,103.821366,WEST REGION,CHOA CHU KANG,CENTRAL REGION,NOVENA,9097.209421,1103,0.0,0.0
25879,56596,9,4,ios,16.84530318,213.1847012,8,1,1,morning peak,1.338370309,103.9494481,1.281653381,103.8240928,EAST REGION,TAMPINES,CENTRAL REGION,BUKIT MERAH,15295.89362,1224,0.0,19.4
6799,27349,10,4,android,15.85547152,36.25579667,9,2,1,morning peak,1.3043036,103.852324,1.3399784,103.9720102,CENTRAL REGION,ROCHOR,EAST REGION,TAMPINES,13883.723430000002,1100,3.4,3.0
3432,62592,13,4,android,19.66856055,161.9232631,15,5,0,day,1.4392309,103.768678,1.3691024,103.8810421,NORTH REGION,WOODLANDS,NORTH-EAST REGION,HOUGANG,14724.87635,979,0.0,0.0
23689,69218,20,4,android,17.84029943,110.8215501,15,5,0,day,1.3905819,103.7453088,1.3715339,103.9471695,WEST REGION,CHOA CHU KANG,EAST REGION,PASIR RIS,22539.10415,1735,0.2,21.2
2701,35453,19,4,ios,15.78467769,356.70435089999995,14,4,1,day,1.304558546,103.8367321,1.4416827209999998,103.7754552,CENTRAL REGION,ORCHARD,NORTH REGION,WOODLANDS,16699.88775,1452,0.6,4.0
12518,29841,20,4,ios,21.39099954,287.8955005,3,5,0,late night,1.320028714,103.9686101,1.331757929,103.7217518,EAST REGION,TAMPINES,WEST REGION,JURONG WEST,27473.01475,1581,1.82,3.0
8593,79435,20,4,ios,21.97177397,80.23161411,10,5,0,day,1.347681414,103.6896989,1.349411097,103.9851191,WEST REGION,WESTERN WATER CATCHMENT,EAST REGION,CHANGI,32840.68972,1781,21.8,21.2
9851,35149,19,4,android,18.34013065,167.2625023,13,4,1,day,1.4322,103.8034883,1.3189633,103.905015,NORTH REGION,MANDAI,EAST REGION,BEDOK,16909.044159999998,1307,3.0,0.0
6498,384,8,4,ios,12.98861905,30.42687933,9,0,1,morning peak,1.320593672,103.8481243,1.349573734,103.9275623,CENTRAL REGION,NOVENA,EAST REGION,TAMPINES,9400.281924,1240,0.0,0.0
17406,7390,13,4,android,13.1825682,355.98704189999995,3,5,0,late night,1.2726027,103.8116223,1.3558392,103.7842497,CENTRAL REGION,BUKIT MERAH,WEST REGION,BUKIT PANJANG,9742.845851,1109,0.0,0.0
17094,78297,16,4,ios,21.52999083,289.1744809,17,1,1,day,1.3829967630000002,103.8984496,1.389845693,103.762537,NORTH-EAST REGION,SENGKANG,WEST REGION,BUKIT PANJANG,15127.544719999998,1124,0.0,4.2
3409,15167,11,4,ios,15.74960362,165.1490711,10,3,1,day,1.438729923,103.8086473,1.3817171819999998,103.8882872,NORTH REGION,WOODLANDS,NORTH-EAST REGION,HOUGANG,10888.66094,1246,0.6,2.1
22397,43709,10,4,android,22.15317702,241.82499680000004,19,2,1,evening peak,1.3366864,103.9692623,1.3080663,103.7913016,EAST REGION,TAMPINES,CENTRAL REGION,QUEENSTOWN,20037.39158,1118,3.0,4.4
19595,68122,8,4,android,15.43273772,161.764725,22,0,1,night,1.3925302,103.7440393,1.3259177,103.8333235,WEST REGION,CHOA CHU KANG,CENTRAL REGION,NOVENA,12384.34322,961,0.0,0.0
27238,58794,20,4,ios,19.3592987,207.9781921,5,5,0,late night,1.3958917869999998,103.8948278,1.334594567,103.7600996,NORTH-EAST REGION,SENGKANG,WEST REGION,CLEMENTI,16454.86938,1562,5.0,9.0
17007,80710,15,4,android,19.7051134,297.7715147,16,0,1,day,1.3695037,103.8800111,1.3795005,103.7683494,NORTH-EAST REGION,HOUGANG,WEST REGION,BUKIT PANJANG,12462.31598,1066,0.0,0.0
4867,59339,9,4,ios,15.63427286,64.62499423,2,1,1,late night,1.300735691,103.8007086,1.309264172,103.8760933,CENTRAL REGION,QUEENSTOWN,CENTRAL REGION,GEYLANG,8433.713547,864,10.0,2.6
8122,13890,18,4,ios,13.74617511,49.08431337,9,3,1,morning peak,1.320127355,103.854094,1.3433573559999998,103.9825063,CENTRAL REGION,NOVENA,EAST REGION,CHANGI,14506.75979,2104,0.0,0.0
17864,34218,9,4,android,11.53638182,214.1298601,1,1,1,late night,1.3566631000000002,103.9467652,1.3239717,103.8585497,EAST REGION,TAMPINES,CENTRAL REGION,KALLANG,10458.49858,1195,0.0,0.4
24668,70972,20,4,ios,19.8622335,210.2690767,2,5,0,late night,1.350440581,103.9680591,1.287998077,103.8417452,EAST REGION,CHANGI,CENTRAL REGION,OUTRAM,15664.6035,1244,21.2,25.6
1465,40414,15,4,ios,21.12992636,341.2258021,5,0,1,late night,1.364575964,103.9557565,1.431235204,103.7874971,EAST REGION,TAMPINES,NORTH REGION,WOODLANDS,20119.16315,1091,1.82,0.0
11130,50824,21,4,ios,14.27365662,2.143182125,13,6,0,day,1.302335614,103.8542639,1.3949818880000002,103.8740661,CENTRAL REGION,ROCHOR,NORTH-EAST REGION,SENGKANG,10534.35845,2047,0.0,0.0
4944,26805,21,4,ios,20.08724281,167.2731291,13,6,0,day,1.4274535730000002,103.7952864,1.317095035,103.8934724,NORTH REGION,WOODLANDS,CENTRAL REGION,GEYLANG,16422.99155,1171,1.6,0.0
7840,39326,21,4,ios,20.72976581,87.74802164,2,6,0,late night,1.341763779,103.7491392,1.3379474059999998,103.9783655,WEST REGION,BUKIT BATOK,EAST REGION,CHANGI,25485.36079,1419,0.0,0.0
2427,674,10,4,android,17.95865842,354.1964337,1,2,1,late night,1.3438026,103.8474713,1.433165,103.7810906,CENTRAL REGION,TOA PAYOH,NORTH REGION,WOODLANDS,12376.87335,1089,9.8,31.8
21915,80171,18,4,ios,17.80115384,351.3304239,20,3,1,evening peak,1.287483641,103.8462447,1.3935489280000002,103.7539396,CENTRAL REGION,SINGAPORE RIVER,NORTH REGION,SUNGEI KADUT,15632.84633,1612,0.0,0.6
4270,70523,10,4,android,11.39508344,177.8410341,0,2,1,late night,1.4195606,103.845514,1.3532301000000002,103.8570879,NORTH REGION,YISHUN,NORTH-EAST REGION,SERANGOON,7486.988143,1069,0.0,29.5
21686,78700,14,4,ios,21.05103699,151.461859,5,6,0,late night,1.341984892,103.7337457,1.271037295,103.8603924,WEST REGION,JURONG EAST,CENTRAL REGION,STRAITS VIEW,16138.447569999998,877,0.0,0.0
22487,56216,11,4,ios,20.2607059,178.2455584,7,3,1,late night,1.42554332,103.7708848,1.295539602,103.7854918,NORTH REGION,WOODLANDS,CENTRAL REGION,QUEENSTOWN,14546.66508,946,0.6,11.2
15858,72687,16,4,ios,21.66547079,357.0320307,7,1,1,late night,1.304401304,103.8366019,1.421923195,103.7955625,CENTRAL REGION,NEWTON,NORTH REGION,MANDAI,13841.27828,945,0.0,1.2
22933,291,16,4,ios,20.25339772,213.298591,2,1,1,late night,1.3472642469999998,103.922555,1.294017734,103.7991804,EAST REGION,BEDOK,CENTRAL REGION,QUEENSTOWN,14938.4114,882,0.0,0.0
27573,55221,8,4,ios,18.38287579,235.6361901,7,0,1,late night,1.339614973,103.9463999,1.312289709,103.8040213,EAST REGION,TAMPINES,CENTRAL REGION,TANGLIN,16116.54473,1007,0.0,0.0
4008,43537,18,4,android,8.999596882999999,30.12653522,9,3,1,morning peak,1.3312058999999998,103.7464042,1.3716989,103.8697752,WEST REGION,JURONG EAST,NORTH-EAST REGION,SERANGOON,14434.63465,2204,1.4,7.861111111
8160,61336,16,4,android,18.31258526,48.82235799,12,1,1,day,1.3228087,103.8526326,1.3464263,103.9838789,CENTRAL REGION,NOVENA,EAST REGION,CHANGI,14824.43046,1003,0.0,0.0
24829,3375,8,4,ios,17.68491429,290.76500919999995,9,0,1,morning peak,1.350788584,103.861879,1.359015765,103.7389096,NORTH-EAST REGION,SERANGOON,WEST REGION,TENGAH,13700.32168,1310,0.0,2.6
26785,60744,19,4,ios,16.31838694,238.128326,4,4,1,late night,1.31273095,104.0048639,1.272338131,103.8117089,EAST REGION,CHANGI,CENTRAL REGION,BUKIT MERAH,21937.11478,1654,0.0,11.0
4482,68649,20,4,ios,14.50980707,354.4350263,6,5,0,late night,1.35180352,103.9411932,1.40342354,103.9109679,EAST REGION,TAMPINES,NORTH-EAST REGION,PUNGGOL,6650.966915,1893,1.82,6.0
3181,71664,13,4,ios,17.45608824,353.755357,7,5,0,late night,1.30855621,103.802639,1.396150354,103.7473584,CENTRAL REGION,BUKIT TIMAH,WEST REGION,CHOA CHU KANG,11516.57991,952,0.0,0.0
1646,7533,16,4,android,18.1135383,6.857447992999999,23,1,1,night,1.343757,103.6946595,1.4320962,103.7718254,WEST REGION,JURONG WEST,NORTH REGION,WOODLANDS,13041.08196,961,4.8,0.0
27664,29429,10,4,ios,15.82149546,148.67230759999995,2,2,1,late night,1.344461179,103.726926,1.306479996,103.8132917,WEST REGION,JURONG WEST,CENTRAL REGION,TANGLIN,10488.70178,1007,0.2,1.6
15557,62790,17,4,ios,17.91200803,357.3679409,3,2,1,late night,1.34349419,103.8557986,1.435008932,103.8247379,CENTRAL REGION,BISHAN,NORTH REGION,MANDAI,10745.79646,900,0.0,0.0
7846,42367,15,4,ios,22.35072013,98.86031711,20,0,1,evening peak,1.350821291,103.76045340000002,1.337652296,103.9789632,WEST REGION,BUKIT BATOK,EAST REGION,CHANGI,24334.5906,1329,0.0,0.2
4676,23572,21,4,ios,18.3451769,37.85336254,3,6,0,late night,1.386496807,103.7715175,1.411030773,103.8977758,WEST REGION,BUKIT PANJANG,NORTH-EAST REGION,PUNGGOL,14297.76928,1433,0.0,0.0
19193,72590,17,4,android,12.13378515,230.7125528,5,2,1,late night,1.34022551,103.9459127,1.31842005,103.8450593,EAST REGION,TAMPINES,CENTRAL REGION,NOVENA,11470.5541,1066,1.82,0.0
25122,68950,14,4,android,11.26900847,167.4039885,3,6,0,late night,1.3670261,103.7755189,1.2888968,103.83782940000002,WEST REGION,BUKIT PANJANG,CENTRAL REGION,SINGAPORE RIVER,11110.98301,1208,0.2,0.0
841,41566,17,4,ios,17.13196665,352.1514401,12,2,1,day,1.315612302,103.8922692,1.3935180930000002,103.8311479,CENTRAL REGION,GEYLANG,NORTH-EAST REGION,ANG MO KIO,11009.44341,910,0.0,1.6
26005,51082,21,4,android,11.39249351,188.1848114,6,6,0,late night,1.3464362,103.8717421,1.2761733,103.8370453,NORTH-EAST REGION,SERANGOON,CENTRAL REGION,BUKIT MERAH,8713.108743,1356,0.0,0.0
4876,68722,11,4,android,12.61698997,57.26117816,9,3,1,morning peak,1.306829,103.7908163,1.3215473999999998,103.8913688,CENTRAL REGION,QUEENSTOWN,CENTRAL REGION,GEYLANG,11297.16274,1252,11.2,4.8
21955,6838,11,4,android,22.31556089,355.9016275,17,3,1,day,1.2846643290000002,103.8444739,1.431510069,103.7686902,CENTRAL REGION,OUTRAM,NORTH REGION,SUNGEI KADUT,18373.63103,1400,7.9714285710000015,0.4
4815,75390,17,4,android,17.03542405,156.00721289999996,8,2,1,morning peak,1.4395897,103.809826,1.40266,103.9061276,NORTH REGION,MANDAI,NORTH-EAST REGION,PUNGGOL,11465.53764,987,0.0,0.0
11994,63039,21,4,ios,18.67329492,344.8615382,13,6,0,day,1.349445291,103.9853245,1.427437782,103.8342015,EAST REGION,CHANGI,NORTH REGION,YISHUN,18905.61999,1506,0.0,5.869565217000001
7965,70332,8,4,android,18.9472,27.08825545,4,0,1,late night,1.2888405,103.8443182,1.3472472,103.9842504,CENTRAL REGION,SINGAPORE RIVER,EAST REGION,CHANGI,16856.94594,1112,0.0,0.0
22954,67758,20,4,ios,16.02872409,222.7910452,6,5,0,late night,1.3316179890000002,103.9099385,1.292866624,103.7858225,EAST REGION,BEDOK,CENTRAL REGION,QUEENSTOWN,14454.64087,1391,3.6,3.4
7986,39032,8,4,android,23.39752919,113.3875302,21,0,1,night,1.3644771999999998,103.7716887,1.3389697,103.9806515,WEST REGION,BUKIT PANJANG,EAST REGION,CHANGI,23401.65446,1157,0.0,0.0
6447,83178,11,4,android,4.344097606,179.0056815,1,3,1,late night,1.37291668,103.9639095,1.33785527,103.966545,EAST REGION,PASIR RIS,EAST REGION,TAMPINES,3909.643586,1111,5.0,15.2
1592,37188,9,4,android,17.9166278,8.814344234,14,1,1,day,1.3454198999999998,103.70257990000002,1.4346987,103.8054606,WEST REGION,JURONG WEST,NORTH REGION,WOODLANDS,15144.12511,1127,13.4,0.6
4569,72653,20,4,android,20.9756195,29.30265084,12,5,0,day,1.3503107,103.717166,1.4006463,103.8933136,WEST REGION,JURONG WEST,NORTH-EAST REGION,PUNGGOL,20365.30423,1528,3.0,6.0
12998,75280,13,4,android,19.70756074,314.1080678,1,5,0,late night,1.3265374,103.8451774,1.3523793,103.7130494,CENTRAL REGION,NOVENA,WEST REGION,JURONG WEST,14966.38789,870,0.0,0.0
24758,733,13,4,android,22.6746815,207.4548064,5,5,0,late night,1.3883858,103.7661915,1.3232109,103.6322848,WEST REGION,BUKIT PANJANG,WEST REGION,TUAS,16555.9991,912,0.0,0.4
15953,1410,20,4,android,12.15622537,181.8258023,3,5,0,late night,1.3526498,103.8351338,1.251817,103.824903,CENTRAL REGION,BISHAN,CENTRAL REGION,SOUTHERN ISLANDS,11269.63118,1428,0.2,9.0
26640,59181,9,4,android,10.48615433,144.55322780000003,0,1,1,late night,1.316829,103.7509908,1.2826712,103.8342583,WEST REGION,CLEMENTI,CENTRAL REGION,BUKIT MERAH,10005.48253,1289,12.2,19.4
10850,27972,16,4,android,20.32493339,51.35263681,12,1,1,day,1.3859885,103.7567992,1.4013421999999998,103.8803288,WEST REGION,CHOA CHU KANG,NORTH-EAST REGION,SENGKANG,13837.52459,1047,13.4,0.0
17776,65296,20,4,ios,15.57464468,0.066718378,7,5,0,late night,1.266465873,103.8183268,1.451821946,103.8201348,CENTRAL REGION,BUKIT MERAH,NORTH REGION,SEMBAWANG,20611.63494,2158,0.4,1.6
10354,58716,8,4,android,10.06679117,189.3681031,23,0,1,night,1.3992159,103.8955374,1.3398693000000002,103.8529201,NORTH-EAST REGION,SENGKANG,CENTRAL REGION,TOA PAYOH,8123.484243999998,1304,0.0,0.0
9221,68747,19,4,ios,20.39166483,122.6786384,3,4,1,late night,1.347192619,103.7050622,1.308337938,103.9085107,WEST REGION,JURONG WEST,EAST REGION,BEDOK,23025.33893,1603,1.6,0.0
1397,50091,10,4,android,12.24751575,359.998956,8,2,1,morning peak,1.312507,103.7753852,1.4246419,103.7753712,CENTRAL REGION,QUEENSTOWN,NORTH REGION,WOODLANDS,12468.83208,1409,4.4,31.8
22872,57654,12,4,ios,13.83631276,256.679797,15,4,1,day,1.297428675,103.899458,1.288888724,103.7927356,CENTRAL REGION,MARINE PARADE,CENTRAL REGION,QUEENSTOWN,11901.907,1420,0.2,0.0
6786,64016,8,4,ios,16.15005938,69.66377890000001,1,0,1,late night,1.330641946,103.8552036,1.338674306,103.9655847,CENTRAL REGION,TOA PAYOH,EAST REGION,TAMPINES,12302.95198,1065,0.0,0.0
22098,444,16,4,ios,18.94228143,10.96470865,6,1,1,late night,1.324405245,103.6964666,1.39411329,103.7738816,WEST REGION,PIONEER,NORTH REGION,SUNGEI KADUT,11581.8654,1191,5.2,0.2
26021,72694,15,4,android,11.24574349,192.7562132,0,0,1,late night,1.3555700000000002,103.87072,1.2829083,103.8131683,NORTH-EAST REGION,SERANGOON,CENTRAL REGION,BUKIT MERAH,10305.89512,1271,0.0,0.0
16284,55355,20,4,android,20.3683378,218.9399859,21,5,0,night,1.37877076,103.8814067,1.33879149,103.7476313,NORTH-EAST REGION,HOUGANG,WEST REGION,JURONG EAST,15521.21226,1191,1.1,9.0
15164,38662,9,4,android,17.60939531,212.4030017,0,1,1,late night,1.3955398,103.8942722,1.357168,103.7830574,NORTH-EAST REGION,SENGKANG,NORTH REGION,CENTRAL WATER CATCHMENT,13078.52316,1325,17.8,2.8
19211,7797,9,4,ios,14.359644199999998,263.1238411,9,1,1,morning peak,1.33389239,103.9674222,1.329140188,103.8541591,EAST REGION,TAMPINES,CENTRAL REGION,NOVENA,12601.96028,1208,0.0,16.0
15420,20865,14,4,ios,22.85934828,301.0218064,10,6,0,day,1.375789692,103.9315793,1.390425679,103.7754415,EAST REGION,PAYA LEBAR,NORTH REGION,CENTRAL WATER CATCHMENT,17432.80532,1071,0.0,5.0
