Column1,date,days_of_week,day,hour,text,Incident Type,Location
1046,06/04/2019 8:35,Saturday,6,8,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Thomson Rd Exit
1047,06/04/2019 8:06,Saturday,6,8,Obstacle on Still Road South (towards Eunos) after ECP. Avoid left lane,Obstacle,Still Road South (towards Eunos) after ECP
1048,06/04/2019 7:59,Saturday,6,7,Accident on MCE (towards AYE) before Maxwell Rd Exit. Avoid lane 3,Accident,MCE (towards AYE) before Maxwell Rd Exit
1049,06/04/2019 7:08,Saturday,6,7,Accident on BKE (towards Woodlands) after Mandai Rd Entrance,Accident,BKE (towards Woodlands) after Mandai Rd Entrance
1050,06/04/2019 7:05,Saturday,6,7,Accident on BKE (towards Woodlands) after Mandai Rd Entrance. Avoid lane 1,Accident,BKE (towards Woodlands) after Mandai Rd Entrance
1051,06/04/2019 7:04,Saturday,6,7,Heavy Traffic on PIE (towards Changi Airport) after Stevens Rd Exit,Heavy Traffic,on PIE (towards Changi Airport) after Stevens Rd Exit
1052,06/04/2019 6:37,Saturday,6,6,Accident on PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Lornie Rd,Accident,PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Lornie Rd
1053,06/04/2019 6:21,Saturday,6,6,Accident on AYE (towards MCE) after Alexandra Rd Exit with congestion till Clementi Rd Entrance. Avoid lanes 1 and 2,Accident,AYE (towards MCE) after Alexandra Rd Exit with congestion till Clementi Rd Entrance
1054,06/04/2019 6:16,Saturday,6,6,Accident on PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Eng Neo Ave,Accident,PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Eng Neo Ave
1055,06/04/2019 6:14,Saturday,6,6,Accident on PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Eng Neo Ave. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Eng Neo Ave
1056,06/04/2019 5:57,Saturday,6,5,Accident on AYE (towards MCE) after Alexandra Rd Exit with congestion till Buona Vista Exit. Avoid lanes 1 and 2,Accident,AYE (towards MCE) after Alexandra Rd Exit with congestion till Buona Vista Exit
1057,06/04/2019 5:55,Saturday,6,5,Accident on PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Lornie Rd. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Stevens Rd Exit with congestion till Lornie Rd
1058,06/04/2019 5:54,Saturday,6,5,Accident on AYE (towards MCE) after Alexandra Rd Exit. Avoid lanes 1 and 2,Accident,AYE (towards MCE) after Alexandra Rd Exit
1059,06/04/2019 5:54,Saturday,6,5,Accident on PIE (towards Changi Airport) after Stevens Rd Exit. Avoid lanes 2 and 3,Accident,PIE (towards Changi Airport) after Stevens Rd Exit
1060,06/04/2019 5:01,Saturday,6,5,Heavy Traffic on PIE (towards Tuas) after Thomson Rd Exit,Heavy Traffic,on PIE (towards Tuas) after Thomson Rd Exit
1061,06/04/2019 5:00,Saturday,6,5,Accident on PIE (towards Tuas) after Thomson Rd Exit with congestion till Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Thomson Rd Exit with congestion till Thomson Rd Exit
1062,06/04/2019 4:36,Saturday,6,4,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 4,Accident,CTE (towards AYE) after PIE(Jurong) Exit
1063,06/04/2019 4:05,Saturday,6,4,Accident on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 2,Accident,KPE (towards ECP) after Tampines Rd Exit
1064,06/04/2019 3:52,Saturday,6,3,Obstacle on PIE (towards Changi Airport) after CTE. Avoid lane 1,Obstacle,PIE (towards Changi Airport) after CTE
1065,06/04/2019 3:47,Saturday,6,3,Accident on KPE (towards TPE) before Halus Link Exit,Accident,KPE (towards TPE) before Halus Link Exit
1066,06/04/2019 3:07,Saturday,6,3,Accident on Penjuru Road towards Jalan Buroh. Avoid right lane,Accident,Penjuru Road towards Jalan Buroh
1067,06/04/2019 2:56,Saturday,6,2,Accident on North Bridge Road near High Street/North Bridge Road Junction,Accident,North Bridge Road near High Street/North Bridge Road Junction
1068,06/04/2019 2:49,Saturday,6,2,Accident on North Bridge Road near Coleman Street/North Bridge Road Junction,Accident,North Bridge Road near Coleman Street/North Bridge Road Junction
1069,06/04/2019 2:23,Saturday,6,2,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 1,Accident,PIE (towards Tuas) before KPE Exit
1070,06/04/2019 0:03,Saturday,6,0,Obstacle on SLE (towards BKE) before Mandai Rd Exit. Avoid lanes 2 and 3,Obstacle,SLE (towards BKE) before Mandai Rd Exit
1071,05/04/2019 23:24,Friday,5,23,Accident on Ang Mo Kio Avenue 1 near Ang Mo Kio Avenue 1/Ang Mo Kio Street 32 Junction,Accident,Ang Mo Kio Avenue 1 near Ang Mo Kio Avenue 1/Ang Mo Kio Street 32 Junction
1072,05/04/2019 23:22,Friday,5,23,Accident on Woodlands Road (towards City) after KJE. Avoid left lane,Accident,Woodlands Road (towards City) after KJE
1073,05/04/2019 21:02,Friday,5,21,Accident on Sims Way (towards Sims Avenue) after Geylang Road,Accident,Sims Way (towards Sims Avenue) after Geylang Road
1074,05/04/2019 20:52,Friday,5,20,Obstacle on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 4,Obstacle,CTE (towards SLE) after Braddell Rd Exit
1075,05/04/2019 19:12,Friday,5,19,Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lanes 1 and 2,Accident,PIE (towards Changi Airport) after Pasir Laba
1076,05/04/2019 18:37,Friday,5,18,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Thomson Rd Exit
1077,05/04/2019 17:26,Friday,5,17,Obstacle on PIE (towards Tuas) after Upper Jurong Rd. Avoid lanes 1 and 2,Obstacle,PIE (towards Tuas) after Upper Jurong Rd
1078,05/04/2019 17:23,Friday,5,17,Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lane 1,Accident,PIE (towards Changi Airport) after Pasir Laba
1079,05/04/2019 16:56,Friday,5,16,Accident on TPE (towards SLE) before Tampines Ave 10 Exit. Avoid lane 3,Accident,TPE (towards SLE) before Tampines Ave 10 Exit
1080,05/04/2019 16:19,Friday,5,16,Accident on CTE (towards SLE) before AMK Ave 3 Exit. Avoid lane 2,Accident,CTE (towards SLE) before AMK Ave 3 Exit
1081,05/04/2019 15:41,Friday,5,15,Accident on BKE (towards Woodlands) at Woodlands Rd Exit,Accident,BKE (towards Woodlands) at Woodlands Rd Exit
1082,05/04/2019 15:34,Friday,5,15,Accident on PIE (towards Changi Airport) at Clementi Ave 6 Exit,Accident,PIE (towards Changi Airport) at Clementi Ave 6 Exit
1083,05/04/2019 14:51,Friday,5,14,Heavy Traffic on CTE (towards SLE) after Braddell Rd Exit,Heavy Traffic,on CTE (towards SLE) after Braddell Rd Exit
1084,05/04/2019 14:33,Friday,5,14,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till Jalan Bahagia Exit. Avoid lane 1,Accident,CTE (towards SLE) after Braddell Rd Exit with congestion till Jalan Bahagia Exit
1085,05/04/2019 14:31,Friday,5,14,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after Braddell Rd Exit
1086,05/04/2019 14:30,Friday,5,14,Accident on Buangkok Green near Ang Mo Kio Avenue 5/Buangkok Green Junction,Accident,Buangkok Green near Ang Mo Kio Avenue 5/Buangkok Green Junction
1087,05/04/2019 11:09,Friday,5,11,Accident on Yishun Avenue 1 near Lentor Avenue/Yishun Avenue 1 Junction,Accident,Yishun Avenue 1 near Lentor Avenue/Yishun Avenue 1 Junction
1088,05/04/2019 9:39,Friday,5,9,Accident on KJE (towards BKE) at BKE(Woodlands) Exit,Accident,KJE (towards BKE) at BKE(Woodlands) Exit
1089,05/04/2019 9:20,Friday,5,9,Accident on Bendemeer Road (towards City) after Boon Keng Road. Avoid left lane,Accident,Bendemeer Road (towards City) after Boon Keng Road
1090,05/04/2019 9:16,Friday,5,9,Accident on SLE (towards BKE) before Woodlands Ave 12 Exit with congestion till Upper Thomson Rd Exit,Accident,SLE (towards BKE) before Woodlands Ave 12 Exit with congestion till Upper Thomson Rd Exit
1091,05/04/2019 9:15,Friday,5,9,Accident on PIE (towards Tuas) after Eng Neo Ave. Avoid lane 2,Accident,PIE (towards Tuas) after Eng Neo Ave
1092,05/04/2019 9:11,Friday,5,9,Accident on SLE (towards BKE) before Woodlands Ave 12 Exit with congestion till Upper Thomson Rd Exit. Avoid lane 3,Accident,SLE (towards BKE) before Woodlands Ave 12 Exit with congestion till Upper Thomson Rd Exit
1093,05/04/2019 9:09,Friday,5,9,Accident on SLE (towards BKE) before Woodlands Ave 12 Exit. Avoid lane 3,Accident,SLE (towards BKE) before Woodlands Ave 12 Exit
1094,05/04/2019 9:02,Friday,5,9,Accident on Bendemeer Road (towards City) after Boon Keng Road,Accident,Bendemeer Road (towards City) after Boon Keng Road
1095,05/04/2019 9:01,Friday,5,9,Accident on AYE (towards Tuas) before Buona Vista exit. Avoid lane 1,Accident,AYE (towards Tuas) before Buona Vista exit
1096,05/04/2019 8:52,Friday,5,8,Accident on PIE (towards Tuas) at BKE(Woodlands) Exit,Accident,PIE (towards Tuas) at BKE(Woodlands) Exit
1097,05/04/2019 8:28,Friday,5,8,Obstacle on AYE (towards Tuas) before Clementi Ave 2 Exit. Avoid lane 3,Obstacle,AYE (towards Tuas) before Clementi Ave 2 Exit
1098,05/04/2019 8:25,Friday,5,8,Accident on BKE (towards PIE) after Dairy Farm Rd Exit,Accident,BKE (towards PIE) after Dairy Farm Rd Exit
1099,05/04/2019 8:10,Friday,5,8,Accident on Tampines Avenue 4 near Tampines Avenue 4/Tampines Avenue 5 Junction,Accident,Tampines Avenue 4 near Tampines Avenue 4/Tampines Avenue 5 Junction
1100,05/04/2019 7:59,Friday,5,7,Accident on BKE (towards PIE) after KJE Exit,Accident,BKE (towards PIE) after KJE Exit
1101,05/04/2019 7:46,Friday,5,7,"Temporary Closure of Slip Road from #Bedok South Ave 1 to #ECP (Changi) on Thur, 11 Apr and Fri, 12 Apr, from 1.00 a.m to 5.00 a.m daily. http://bit.ly/2Ie6M36",Temporary Road Closure Closure,"of Slip Road from #Bedok South Ave 1 to #ECP (Changi) on Thur, 11 Apr and Fri, 12 Apr, from 1"
1102,05/04/2019 7:45,Friday,5,7,"Temporary Closure of Slip Road from CTE (AYE) Exit 7C to Moulmein Road and Balestier Road frm Monday, 15 Apr to Wed, 17 Apr, frm 1.00 a.m to 5.00 a.m daily http://bit.ly/2Ux87bA",Temporary Road Closure Closure,"of Slip Road from CTE (AYE) Exit 7C to Moulmein Road and Balestier Road frm Monday, 15 Apr to Wed, 17 Apr, frm 1"
1103,05/04/2019 7:44,Friday,5,7,"Temporary Road Closure at PIE towards #Tuas Road on Sat, 13 April 2019 from midnight to 4.30 a.m. http://bit.ly/2UygHae",Temporary Road Closure,"Closure at PIE towards #Tuas Road on Sat, 13 April 2019 from midnight to 4"
1104,05/04/2019 7:43,Friday,5,7,"Temporary Road Closure at #Woodsville Tunnel frm midnight to 5.00 a.m on 11, 16, 17, 18, 25 Apr. http://bit.ly/2G2YXvv",Temporary Road Closure,Closure at #Woodsville Tunnel frm midnight to 5
1105,05/04/2019 7:42,Friday,5,7,"Temporary Closure of Slip Roads at #Sentosa Gateway Tunnel from midnight to 5am on 10-12 Apr, 17-18 Apr and 30 Apr. Details at http://bit.ly/2IaqEns",Temporary Road Closure Closure,"of Slip Roads at #Sentosa Gateway Tunnel from midnight to 5am on 10-12 Apr, 17-18 Apr and 30 Apr"
1106,05/04/2019 7:25,Friday,5,7,Accident on BKE (towards PIE) after KJE Exit. Avoid lane 2,Accident,BKE (towards PIE) after KJE Exit
1107,05/04/2019 6:58,Friday,5,6,Heavy Traffic on PIE (towards Tuas) after Toh Guan Rd Exit,Heavy Traffic,on PIE (towards Tuas) after Toh Guan Rd Exit
1108,05/04/2019 6:52,Friday,5,6,Heavy Traffic on PIE (towards Changi Airport) before Paya Lebar Rd,Heavy Traffic,on PIE (towards Changi Airport) before Paya Lebar Rd
1109,05/04/2019 6:43,Friday,5,6,Accident on PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang. Avoid lanes 3 and 5,Accident,PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang
1110,05/04/2019 6:12,Friday,5,6,Accident on Ang Mo Kio Avenue 3 (towards Ang Mo Kio Avenue 8) after Ang Mo Kio Central 1,Accident,Ang Mo Kio Avenue 3 (towards Ang Mo Kio Avenue 8) after Ang Mo Kio Central 1
1111,05/04/2019 6:12,Friday,5,6,Accident on PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang. Avoid lane 3,Accident,PIE (towards Changi Airport) before Paya Lebar Rd with congestion till Kallang
1112,05/04/2019 6:04,Friday,5,6,Accident on PIE (towards Changi Airport) before Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) before Paya Lebar Rd
1113,05/04/2019 4:17,Friday,5,4,Accident on PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit. Avoid lanes 1 and 2,Accident,PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit
1114,05/04/2019 3:54,Friday,5,3,Accident on PIE (towards Tuas) at CTE(CITY) Exit,Accident,PIE (towards Tuas) at CTE(CITY) Exit
1115,05/04/2019 3:53,Friday,5,3,Accident on PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit
1116,05/04/2019 3:36,Friday,5,3,Accident on PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Toh Guan Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Toh Guan Rd Exit
1117,05/04/2019 3:28,Friday,5,3,Accident on PIE (towards Tuas) after Toh Guan Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Toh Guan Rd Exit
1118,05/04/2019 3:26,Friday,5,3,Obstacle on ECP (towards City) at Bedok Exit,Obstacle,ECP (towards City) at Bedok Exit
1119,05/04/2019 2:12,Friday,5,2,Accident on PIE (towards Tuas) at Clementi Ave 6 Exit,Accident,PIE (towards Tuas) at Clementi Ave 6 Exit
1120,05/04/2019 1:12,Friday,5,1,Accident on AYE (towards Tuas) at West Coast Rd Entrance,Accident,AYE (towards Tuas) at West Coast Rd Entrance
1121,04/04/2019 23:49,Thursday,4,23,Obstacle on BKE (towards PIE) at PIE(City) Exit,Obstacle,BKE (towards PIE) at PIE(City) Exit
1122,04/04/2019 23:24,Thursday,4,23,Accident on Tuas South Avenue 3 (towards Tuas Viaduct) after Tuas South Avenue 2. Avoid left lane,Accident,Tuas South Avenue 3 (towards Tuas Viaduct) after Tuas South Avenue 2
1123,04/04/2019 23:10,Thursday,4,23,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 2,Accident,KPE (towards ECP) after Airport Rd Entrance
1124,04/04/2019 18:04,Thursday,4,18,"Accident on PIE (towards Changi Airport) after Lornie Rd. Avoid lanes 1, 3 and 4",Accident,PIE (towards Changi Airport) after Lornie Rd
1125,04/04/2019 18:02,Thursday,4,18,Accident on PIE (towards Changi Airport) after Lornie Rd. Avoid lanes 3 and 4,Accident,PIE (towards Changi Airport) after Lornie Rd
1126,04/04/2019 13:14,Thursday,4,13,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Paya Lebar Rd. Avoid lane 3,Accident,PIE (towards Changi Airport) after Jalan Eunos with congestion till Paya Lebar Rd
1127,04/04/2019 13:01,Thursday,4,13,Accident on PIE (towards Changi Airport) after Jalan Eunos. Avoid lane 3,Accident,PIE (towards Changi Airport) after Jalan Eunos
1128,04/04/2019 11:33,Thursday,4,11,Accident on Bukit Timah Road (towards Woodlands) after Cavenagh Road. Avoid left lane,Accident,Bukit Timah Road (towards Woodlands) after Cavenagh Road
1129,04/04/2019 11:23,Thursday,4,11,Accident in CTE Tunnel (towards SLE) after Merchant Rd Exit,Accident,CTE Tunnel (towards SLE) after Merchant Rd Exit
1130,04/04/2019 11:19,Thursday,4,11,Accident on Boon Keng Road near Bendemeer Road/Boon Keng Road Junction,Accident,Boon Keng Road near Bendemeer Road/Boon Keng Road Junction
1131,04/04/2019 10:57,Thursday,4,10,Accident on Eu Tong Sen Street near Eu Tong Sen Street/Upper Cross Street Junction,Accident,Eu Tong Sen Street near Eu Tong Sen Street/Upper Cross Street Junction
1132,04/04/2019 10:48,Thursday,4,10,Heavy Traffic on AYE (towards Tuas) before Clementi Rd Exit,Heavy Traffic,on AYE (towards Tuas) before Clementi Rd Exit
1133,04/04/2019 10:27,Thursday,4,10,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 2,Accident,PIE (towards Tuas) after Thomson Rd Exit
1134,04/04/2019 10:26,Thursday,4,10,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3,Accident,PIE (towards Tuas) after Thomson Rd Exit
1135,04/04/2019 10:22,Thursday,4,10,Accident on AYE (towards Tuas) before Clementi Rd Exit with congestion till Buona Vista exit. Avoid lane 1,Accident,AYE (towards Tuas) before Clementi Rd Exit with congestion till Buona Vista exit
1136,04/04/2019 10:22,Thursday,4,10,Heavy Traffic on CTE (towards SLE) after Moulmein Rd Exit,Heavy Traffic,on CTE (towards SLE) after Moulmein Rd Exit
1137,04/04/2019 10:12,Thursday,4,10,Accident on AYE (towards Tuas) before Clementi Rd Exit. Avoid lane 1,Accident,AYE (towards Tuas) before Clementi Rd Exit
1138,04/04/2019 10:09,Thursday,4,10,Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit
1139,04/04/2019 10:07,Thursday,4,10,Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Stevens Rd Exit
1140,04/04/2019 9:58,Thursday,4,9,Accident on AYE (towards MCE) after Clementi Ave 6 Exit,Accident,AYE (towards MCE) after Clementi Ave 6 Exit
1141,04/04/2019 9:56,Thursday,4,9,Accident on SLE (towards CTE) after Mandai Ave Exit with congestion till Woodlands Ave 12 Exit. Avoid lane 1,Accident,SLE (towards CTE) after Mandai Ave Exit with congestion till Woodlands Ave 12 Exit
1142,04/04/2019 9:55,Thursday,4,9,Accident on CTE (towards SLE) after Moulmein Rd Exit with congestion till Cairnhill Circle Entrance,Accident,CTE (towards SLE) after Moulmein Rd Exit with congestion till Cairnhill Circle Entrance
1143,04/04/2019 9:54,Thursday,4,9,Accident on SLE (towards CTE) after Mandai Ave Exit. Avoid lane 1,Accident,SLE (towards CTE) after Mandai Ave Exit
1144,04/04/2019 9:48,Thursday,4,9,Accident on CTE (towards SLE) after Moulmein Rd Exit with congestion till Cairnhill Circle Entrance. Avoid lane 1,Accident,CTE (towards SLE) after Moulmein Rd Exit with congestion till Cairnhill Circle Entrance
1145,04/04/2019 9:41,Thursday,4,9,Accident on AYE (towards Tuas ) at Clementi Ave 6 Exit with congestion till Clementi Rd Exit,Accident,AYE (towards Tuas ) at Clementi Ave 6 Exit with congestion till Clementi Rd Exit
1146,04/04/2019 9:38,Thursday,4,9,Accident on AYE (towards Tuas ) at Clementi Ave 6 Exit,Accident,AYE (towards Tuas ) at Clementi Ave 6 Exit
1147,04/04/2019 9:34,Thursday,4,9,Accident on Clementi Avenue 6 (towards AYE) after AYE. Avoid left lane,Accident,Clementi Avenue 6 (towards AYE) after AYE
1148,04/04/2019 9:20,Thursday,4,9,Accident on CTE (towards SLE) after Moulmein Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after Moulmein Rd Exit
1149,04/04/2019 8:54,Thursday,4,8,Accident on PIE (towards Tuas) after Thomson Rd Exit,Accident,PIE (towards Tuas) after Thomson Rd Exit
1150,04/04/2019 8:39,Thursday,4,8,Obstacle on PIE (towards Changi Airport) after Eng Neo Ave. Avoid lanes 5 and 6,Obstacle,PIE (towards Changi Airport) after Eng Neo Ave
1151,04/04/2019 8:34,Thursday,4,8,Obstacle on PIE (towards Changi Airport) after Eng Neo Ave. Avoid lane 6,Obstacle,PIE (towards Changi Airport) after Eng Neo Ave
1152,04/04/2019 8:12,Thursday,4,8,Accident on TPE (towards PIE) at Loyang Ave Exit,Accident,TPE (towards PIE) at Loyang Ave Exit
1153,04/04/2019 8:12,Thursday,4,8,Accident on Alexandra Road (towards Depot Road) after Bury Road. Avoid left lane,Accident,Alexandra Road (towards Depot Road) after Bury Road
1154,04/04/2019 8:08,Thursday,4,8,Accident on Alexandra Road (towards Depot Road) after Bury Road,Accident,Alexandra Road (towards Depot Road) after Bury Road
1155,04/04/2019 7:58,Thursday,4,7,Accident on CTE (towards SLE) after Moulmein Rd Exit. Avoid lane 4,Accident,CTE (towards SLE) after Moulmein Rd Exit
1156,04/04/2019 7:36,Thursday,4,7,Accident in CTE Tunnel (towards SLE) at Chin Swee Rd Entrance,Accident,CTE Tunnel (towards SLE) at Chin Swee Rd Entrance
1157,04/04/2019 6:15,Thursday,4,6,Obstacle on PIE (towards Tuas) at Bedok North Ave 3 Exit,Obstacle,PIE (towards Tuas) at Bedok North Ave 3 Exit
1158,04/04/2019 5:38,Thursday,4,5,Accident on AYE (towards MCE) at Clementi Ave 6 Entrance,Accident,AYE (towards MCE) at Clementi Ave 6 Entrance
1159,04/04/2019 4:35,Thursday,4,4,Accident on AYE (towards Tuas) at South Bouna Vista Entrance,Accident,AYE (towards Tuas) at South Bouna Vista Entrance
1160,04/04/2019 4:14,Thursday,4,4,Accident on Mandai Road towards SLE,Accident,Mandai Road towards SLE
1161,04/04/2019 4:10,Thursday,4,4,Obstacle on PIE (towards Tuas) before Clementi Ave 6 Exit. Avoid lanes 1 and 2,Obstacle,PIE (towards Tuas) before Clementi Ave 6 Exit
1162,04/04/2019 3:36,Thursday,4,3,Accident on Pasir Ris Central near Pasir Ris Central/Pasir Ris Drive 1 Junction,Accident,Pasir Ris Central near Pasir Ris Central/Pasir Ris Drive 1 Junction
1163,04/04/2019 1:58,Thursday,4,1,Heavy Traffic on PIE (towards Changi Airport) after Thomson Rd,Heavy Traffic,on PIE (towards Changi Airport) after Thomson Rd
1164,04/04/2019 1:52,Thursday,4,1,Accident on PIE (towards Tuas) after Clementi Rd Exit,Accident,PIE (towards Tuas) after Clementi Rd Exit
1165,04/04/2019 1:51,Thursday,4,1,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd,Accident,PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd
1166,04/04/2019 1:44,Thursday,4,1,Obstacle on PIE (towards Changi Airport) before Kallang Way. Avoid lane 2,Obstacle,PIE (towards Changi Airport) before Kallang Way
1167,04/04/2019 1:34,Thursday,4,1,Accident on AYE (towards MCE) after Clementi Ave 2 Exit with congestion till Clementi Ave 6 Exit,Accident,AYE (towards MCE) after Clementi Ave 2 Exit with congestion till Clementi Ave 6 Exit
1168,04/04/2019 1:32,Thursday,4,1,Accident on AYE (towards MCE) after Clementi Ave 2 Exit with congestion till Clementi Ave 6 Exit. Avoid lane 2,Accident,AYE (towards MCE) after Clementi Ave 2 Exit with congestion till Clementi Ave 6 Exit
1169,04/04/2019 1:30,Thursday,4,1,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 1,Accident,ECP (towards City) before Still Rd Sth Exit
1170,04/04/2019 1:27,Thursday,4,1,Accident on ECP (towards Changi Airport) after Marine Vista Exit. Avoid lane 1,Accident,ECP (towards Changi Airport) after Marine Vista Exit
1171,04/04/2019 1:26,Thursday,4,1,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd
1172,04/04/2019 1:25,Thursday,4,1,Accident on PIE (towards Tuas) after Clementi Rd Exit with congestion till BKE,Accident,PIE (towards Tuas) after Clementi Rd Exit with congestion till BKE
1173,04/04/2019 1:24,Thursday,4,1,Heavy Traffic on PIE (towards Tuas) after Clementi Rd Exit,Heavy Traffic,on PIE (towards Tuas) after Clementi Rd Exit
1174,04/04/2019 1:22,Thursday,4,1,Accident on PIE (towards Tuas) after Clementi Rd Exit with congestion till BKE. Avoid lanes 1 and 2,Accident,PIE (towards Tuas) after Clementi Rd Exit with congestion till BKE
1175,04/04/2019 1:21,Thursday,4,1,Accident on PIE (towards Tuas) after Clementi Rd Exit. Avoid lanes 1 and 2,Accident,PIE (towards Tuas) after Clementi Rd Exit
1176,04/04/2019 1:17,Thursday,4,1,Accident in CTE Tunnel (towards SLE) after Outram Rd Exit. Avoid lane 2,Accident,CTE Tunnel (towards SLE) after Outram Rd Exit
1177,04/04/2019 1:02,Thursday,4,1,Heavy Traffic on PIE (towards Changi Airport) after Paya Lebar Rd,Heavy Traffic,on PIE (towards Changi Airport) after Paya Lebar Rd
1178,04/04/2019 0:56,Thursday,4,0,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd. Avoid lanes 1 and 2,Accident,PIE (towards Changi Airport) after Thomson Rd with congestion till Lornie Rd
1179,04/04/2019 0:56,Thursday,4,0,Accident on MCE (towards AYE) at MCE(AYE) Entrance,Accident,MCE (towards AYE) at MCE(AYE) Entrance
1180,04/04/2019 0:48,Thursday,4,0,Accident on CTE (towards AYE) at PIE(Changi) Exit,Accident,CTE (towards AYE) at PIE(Changi) Exit
1181,04/04/2019 0:41,Thursday,4,0,Accident on PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Kallang Way. Avoid lane 1,Accident,PIE (towards Changi Airport) after Paya Lebar Rd with congestion till Kallang Way
1182,04/04/2019 0:40,Thursday,4,0,Accident on PIE (towards Changi Airport) after Thomson Rd. Avoid lanes 1 and 2,Accident,PIE (towards Changi Airport) after Thomson Rd
1183,04/04/2019 0:36,Thursday,4,0,Accident on PIE (towards Changi Airport) after Paya Lebar Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) after Paya Lebar Rd
1184,04/04/2019 0:26,Thursday,4,0,Accident on PIE (towards Tuas) after Bedok North Rd. Avoid lane 2,Accident,PIE (towards Tuas) after Bedok North Rd
1185,04/04/2019 0:06,Thursday,4,0,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till BKE Entrance,Accident,KJE (towards PIE) before PIE(Changi) Exit with congestion till BKE Entrance
1186,04/04/2019 0:02,Thursday,4,0,Accident on PIE (towards Tuas) after Eng Neo Ave,Accident,PIE (towards Tuas) after Eng Neo Ave
1187,03/04/2019 23:41,Wednesday,3,23,Accident on BKE (towards PIE) after KJE Exit,Accident,BKE (towards PIE) after KJE Exit
1188,03/04/2019 23:34,Wednesday,3,23,Accident on BKE (towards PIE) after KJE Exit. Avoid lane 2,Accident,BKE (towards PIE) after KJE Exit
1189,03/04/2019 23:31,Wednesday,3,23,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit,Accident,KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit
1190,03/04/2019 23:14,Wednesday,3,23,Accident on KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit. Avoid lane 2,Accident,KJE (towards PIE) before PIE(Changi) Exit with congestion till Choa Chu Kang Dr Exit
